Count,key
1.0,MI627454_46.6875N_85.8125W.wdb.xml_26095
1.0,MI415051_46.8125N_88.5625W.wdb.xml_26013
1.0,MI395172_46.8125N_87.6875W.wdb.xml_26103
2.0,MI414960_46.8125N_88.3125W.wdb.xml_26013
12.0,MI395167_46.8125N_87.6875W.wdb.xml_26103
10.0,MI415016_46.8125N_88.5625W.wdb.xml_26013
13.0,MI395060_46.8125N_87.6875W.wdb.xml_26103
1.0,MI415033_46.8125N_88.3125W.wdb.xml_26013
1.0,MI1671074_46.6875N_85.9375W.wdb.xml_26003
1.0,MI627490_46.6875N_85.8125W.wdb.xml_26095
1.0,MI415012_46.8125N_88.4375W.wdb.xml_26013
4.0,MI395238_46.8125N_87.6875W.wdb.xml_26103
15.0,MI395272_46.8125N_87.6875W.wdb.xml_26103
1.0,MI395168_46.8125N_87.6875W.wdb.xml_26103
1.0,MI416065_46.8125N_88.6875W.wdb.xml_26061
2.0,MI395033_46.8125N_87.8125W.wdb.xml_26103
42.0,MI395282_46.8125N_87.8125W.wdb.xml_26103
15.0,MI415014_46.8125N_88.5625W.wdb.xml_26013
1.0,MI395034_46.8125N_87.6875W.wdb.xml_26103
2.0,MI1455372_46.6875N_85.9375W.wdb.xml_26003
1.0,MI1456465_46.8125N_88.9375W.wdb.xml_26131
18.0,MI395118_46.8125N_87.6875W.wdb.xml_26103
50.0,MI1456506_46.8125N_89.3125W.wdb.xml_26131
4.0,MI395061_46.8125N_87.8125W.wdb.xml_26103
2.0,MI395169_46.8125N_87.8125W.wdb.xml_26103
9.0,MI1456518_46.8125N_89.3125W.wdb.xml_26131
78.0,MI1456520_46.8125N_89.1875W.wdb.xml_26131
2.0,MI1456543_46.8125N_89.3125W.wdb.xml_26131
35.0,MI1455435_46.6875N_86.0625W.wdb.xml_26003
2.0,MI1455247_46.6875N_85.9375W.wdb.xml_26003
27.0,MI415015_46.8125N_88.6875W.wdb.xml_26013
1.0,MI416033_46.8125N_88.6875W.wdb.xml_26061
2.0,MI1455367_46.6875N_85.9375W.wdb.xml_26003
3.0,MI414975_46.8125N_88.5625W.wdb.xml_26013
1.0,MI395282_46.8125N_87.6875W.wdb.xml_26103
