Count,key
222.0,MO888521_40.5625N_92.6875W.wdb.xml_29197
60.0,MO2659682_40.5625N_92.3125W.wdb.xml_29199
315.0,MO2532155_40.5625N_92.9375W.wdb.xml_29171
173.0,MO2531905_40.5625N_93.0625W.wdb.xml_29171
104.0,MO2498593_40.5625N_92.6875W.wdb.xml_29197
43.0,MO2659669_40.5625N_92.3125W.wdb.xml_29199
22.0,MO2659677_40.5625N_92.0625W.wdb.xml_29199
16.0,MO888733_40.5625N_91.6875W.wdb.xml_19111
8.0,MO2498592_40.5625N_91.5625W.wdb.xml_19111
345.0,MO2531267_40.5625N_92.6875W.wdb.xml_29171
9.0,MO888647_40.5625N_92.0625W.wdb.xml_29199
162.0,MO2532083_40.5625N_91.5625W.wdb.xml_19111
11.0,MO2531366_40.5625N_93.0625W.wdb.xml_19007
85.0,MO2532182_40.5625N_91.9375W.wdb.xml_29045
7.0,MO2531397_40.5625N_91.9375W.wdb.xml_29045
33.0,MO2531398_40.5625N_91.9375W.wdb.xml_29045
57.0,MO888741_40.5625N_91.6875W.wdb.xml_19111
25.0,MO2531366_40.5625N_93.0625W.wdb.xml_19185
2.0,MO2544515_40.5625N_93.0625W.wdb.xml_19185
14.0,MO2531104_40.5625N_93.0625W.wdb.xml_19007
2650.0,MO2531104_40.5625N_93.0625W.wdb.xml_29171
976.0,MO2531889_40.5625N_93.0625W.wdb.xml_29171
20.0,MO2531978_40.5625N_93.0625W.wdb.xml_19185
9.0,MO2531364_40.5625N_93.0625W.wdb.xml_19007
529.0,MO2531056_40.5625N_92.6875W.wdb.xml_29197
128.0,MO2531079_40.5625N_92.3125W.wdb.xml_29199
273.0,MO888730_40.5625N_91.5625W.wdb.xml_19111
8.0,MO2531047_40.5625N_93.0625W.wdb.xml_19185
9.0,MO2531055_40.5625N_93.0625W.wdb.xml_19185
3.0,MO2531364_40.5625N_93.0625W.wdb.xml_19185
15.0,MO2531972_40.5625N_92.5625W.wdb.xml_29197
3.0,MO2531889_40.5625N_93.0625W.wdb.xml_19185
20.0,MO2531922_40.5625N_92.9375W.wdb.xml_29171
83.0,MO2501318_40.5625N_92.6875W.wdb.xml_29197
1.0,MO2531104_40.5625N_93.0625W.wdb.xml_19185
1.0,MO2532223_40.5625N_93.0625W.wdb.xml_19007
